word,sentiment_eng
sobrevalorada,negative
sobrevalorada,sadness
sobrevalorado,anger
sobrevalorado,disgust
sobrevalorado,negative
sobrevalorado,sadness
sobrevivir,positive
sobriedad,positive
sobriedad,trust
socavada,negative
socavado,negative
sociable,positive
socialismo,disgust
socialismo,fear
socialista,anger
socialista,disgust
socialista,fear
socialista,negative
socialista,sadness
sociedad,positive
sociedad,trust
sofá,sadness
sofocada,anger
sofocada,fear
sofocada,negative
sofocada,sadness
sofocado,anger
sofocado,fear
sofocado,negative
sofocado,sadness
sofocante,disgust
sofocante,fear
sofocante,negative
sofocante,sadness
sofocar,negative
sol,joy
sol,positive
solapa,negative
soldada,anger
soldada,positive
soldada,sadness
soldado,anger
soldado,positive
soldado,sadness
soleada,anticipation
soleada,joy
soleada,positive
soleada,surprise
soleado,anticipation
soleado,joy
soleado,positive
soleado,surprise
soledad,fear
soledad,negative
soledad,sadness
soledad,fear
soledad,negative
soledad,sadness
solicitante,anticipation
sólida,positive
solidaridad,trust
solidez,positive
solidez,trust
sólido,positive
solitario,sadness
solitario,anger
solitario,disgust
solitario,fear
solitario,negative
solitario,sadness
solitario,negative
solitario,sadness
sollozo,negative
sollozo,sadness
solterona,fear
solterona,negative
solterona,sadness
solución,positive
solvencia,positive
solvencia,anticipation
solvencia,joy
solvencia,positive
solvencia,trust
somático,negative
somático,surprise
sombreada,fear
sombreada,negative
sombreado,fear
sombreado,negative
sombrío,negative
sombrío,sadness
sombrío,negative
sombrío,sadness
sometida,negative
sometida,sadness
sometido,negative
sometido,sadness
somnolencia,negative
somorgujo,disgust
somorgujo,negative
sonar,anticipation
sonar,positive
sonata,positive
sondear,positive
soneto,joy
soneto,positive
soneto,sadness
sonoro,joy
sonoro,positive
sonreír,joy
sonreír,positive
sonreír,surprise
sonreír,trust
sonriente,joy
sonriente,positive
sonrisa afectada,negative
sonrojo,negative
sopa,positive
sopa de pescada,positive
sopa de pescado,positive
soplador,negative
soportada,positive
soportado,positive
soportar,positive
sorda,negative
sórdida,anger
sórdida,disgust
sórdida,fear
sórdida,negative
sórdida,sadness
sórdido,anger
sórdido,disgust
sórdido,fear
sórdido,negative
sórdido,sadness
sordo,negative
sorprendente,surprise
sorprendentemente,positive
sorprendentes,positive
sorprendida,surprise
sorprendido,surprise
sorpresa,fear
sorpresa,joy
sorpresa,positive
sorpresa,surprise
sosegada,positive
sosegado,positive
sospecha,fear
sospecha,negative
sospechar,fear
sospechar,negative
sospechoso,surprise
sostenible,positive
spa,anticipation
spa,joy
spa,positive
spa,surprise
spa,trust
spaniel,joy
spaniel,positive
spaniel,trust
staccato,positive
suavidad,positive
subasta,anticipation
subestimar,surprise
subito,surprise
sublimación,joy
sublimación,positive
subordinar,fear
subordinar,negative
subrayar,positive
subsiguiente,anticipation
subsiguiente,joy
subsiguiente,positive
subsiguiente,trust
subsistir,negative
subvención,anger
subvención,disgust
subvención,negative
subversión,anger
subversión,fear
subversión,negative
subversivo,anger
subversivo,negative
subversivo,surprise
subvertir,disgust
subvertir,fear
subvertir,negative
subvertir,sadness
subyugación,anger
subyugación,disgust
subyugación,fear
subyugación,negative
subyugación,sadness
suciedad,disgust
suciedad,negative
sucinto,positive
sucio,disgust
sucio,negative
sucio,disgust
sucio,negative
sucio,disgust
sucio,negative
sucio,disgust
sucio,negative
suculento,negative
suculento,positive
sucumbir,negative
sudario,sadness
sudor,fear
suelo,trust
suelo,disgust
suelo,negative
suero,positive
suerte,anticipation
suerte,joy
suerte,positive
suerte,surprise
suerte,joy
suerte,positive
suerte,surprise
suficiencia,positive
sufrimiento,disgust
sufrimiento,fear
sufrimiento,negative
sufrimiento,sadness
sufrir,negative
sugerir,trust
suicida,anger
suicida,disgust
suicida,fear
suicida,negative
suicida,sadness
suicidio,anger
suicidio,fear
suicidio,negative
suicidio,sadness
sujeción,negative
sultán,fear
sumador,anger
sumador,disgust
sumador,fear
sumador,negative
sumador,sadness
sumergir,anticipation
sumergirse,anticipation
sumergirse,fear
sumergirse,joy
sumergirse,positive
sumergirse,surprise
sumergirse,trust
sumidero,disgust
suministro,positive
suministros,positive
superestrella,joy
superestrella,positive
superestrella,trust
superficial,negative
superficial,negative
superfluo,negative
superhombre,joy
superhombre,positive
superhombre,trust
superior,positive
superioridad,positive
superstición,fear
superstición,negative
superstición,positive
supersticioso,anticipation
supersticioso,fear
supersticioso,negative
súplica,positive
súplica,trust
supremacía,anger
supremacía,anticipation
supremacía,fear
supremacía,joy
supremacía,negative
supremacía,positive
supremacía,surprise
supremacía,trust
supremamente,positive
supremo,positive
supremo,positive
supresión,negative
supresión,anger
supresión,disgust
supresión,fear
supresión,negative
surco,sadness
susceptible,negative
suscribir,anticipation
suscribir,positive
suscribir,trust
suspensión,fear
suspensión,negative
suspenso,anticipation
suspenso,fear
suspenso,surprise
suspicaz,anger
suspicaz,anticipation
suspicaz,negative
sustancia,positive
sustantivo,positive
sustituto,trust
susto,fear
susto,negative
susto,surprise
susto,anger
susto,anticipation
susto,fear
susto,negative
susto,surprise
sustraer,negative
tabaco,negative
tablero,anticipation
tabú,disgust
tabú,fear
tabú,negative
tabular,anticipation
tacaño,anger
tacaño,disgust
tacaño,fear
tacaño,negative
tacaño,sadness
tacón,negative
táctica,fear
táctica,trust
tacto,positive
tajo,fear
tajo,negative
tal vez,surprise
talento,positive
talismán,positive
tallo,fear
tallo,negative
tambalear,surprise
tamborileo,anger
tamborileo,negative
tándem,trust
tardanza,negative
tardío,negative
tardío,negative
tarea,positive
tarta de queso,negative
taxi,positive
teatro,joy
teatro,positive
tecnología,positive
tedio,negative
tedioso,negative
teísmo,disgust
teísmo,negative
tejón,anger
tejón,negative
telar,anticipation
telar,fear
telar,negative
tema,negative
temblar,anger
temblar,anticipation
temblar,fear
temblar,negative
temblar,sadness
temblor,fear
temblor,negative
temblor,fear
temblor,negative
temblor,anger
temblor,anticipation
temblor,fear
temblor,negative
temblor,sadness
tembloroso,anger
tembloroso,anticipation
tembloroso,fear
tembloroso,negative
temerario,anger
temerario,fear
temerario,negative
temeroso,fear
temeroso,negative
temeroso,fear
temeroso,negative
temeroso,sadness
temiendo,fear
temiendo,negative
temor,anger
temor,fear
temor,negative
temperamental,anger
temperamental,negative
temperamental,sadness
tempestad,anger
tempestad,anticipation
tempestad,fear
tempestad,negative
tempestad,sadness
tempestad,surprise
templada,trust
templada,positive
templado,trust
templado,positive
templanza,positive
tenacidad,positive
tenaz,positive
tendencia,positive
tendero,trust
tendón de la corva,anger
tendón de la corva,negative
tendón de la corva,sadness
tenencia,positive
tener cuidada,anticipation
tener cuidada,fear
tener cuidada,negative
tener cuidado,anticipation
tener cuidado,fear
tener cuidado,negative
tener éxito,anticipation
tener éxito,joy
tener éxito,positive
tener éxito,surprise
tener éxito,trust
tener suerte,anticipation
tener suerte,surprise
teniente,trust
tensión,anger
tenso,fear
tenso,negative
tenso,sadness
tenso,anger
tenso,negative
tentación,negative
tentador,anticipation
tentador,joy
tentador,negative
tentador,positive
tentador,surprise
teocrático,anger
teocrático,fear
teocrático,negative
teocrático,sadness
teocrático,trust
teología,anticipation
teológico,trust
teorema,trust
teoría,anticipation
teoría,trust
teórico,positive
terapéutica,positive
terapéutico,joy
terapéutico,positive
terapéutico,trust
terciopelo,positive
terco,anger
tergiversación,negative
tergiversación,sadness
tergiversada,anger
tergiversada,negative
tergiversado,anger
tergiversado,negative
terminación,anticipation
terminación,joy
terminación,positive
terminación,negative
terminación,sadness
terminal,fear
terminal,negative
terminal,sadness
terminar,sadness
termita,disgust
termita,negative
termómetro,trust
ternera,sadness
ternera,trust
terremoto,anger
terremoto,fear
terremoto,negative
terremoto,sadness
terremoto,surprise
terremoto,fear
terrible,disgust
terrible,fear
terrible,negative
terrible,sadness
terrible,surprise
terrible,anger
terrible,anticipation
terrible,disgust
terrible,fear
terrible,negative
terrible,sadness
terrible,negative
terrible,sadness
terrible,anger
terrible,disgust
terrible,fear
terrible,negative
terrible,sadness
terriblemente,negative
terriblemente,sadness
terrón,negative
terror,fear
terror,negative
terrorismo,anger
terrorismo,disgust
terrorismo,fear
terrorismo,negative
terrorismo,sadness
terrorista,anger
terrorista,disgust
terrorista,fear
terrorista,negative
terrorista,sadness
terrorista,surprise
tesorero,trust
tesoro,anticipation
tesoro,joy
tesoro,positive
tesoro,trust
testamento,anticipation
testamento,trust
testigo,trust
testigo ocular,trust
testimonio,trust
teta,negative
tétanos,disgust
tétanos,negative
tía,positive
tía,trust
tiburón,negative
tierra,positive
tierras bajas,negative
tifón,fear
tifón,negative
tímida,fear
tímida,fear
tímida,negative
tímida,sadness
timidez,anticipation
timidez,fear
timidez,negative
tímido,fear
tímido,fear
tímido,negative
tímido,sadness
tipo,joy
tipo,positive
tipo,trust
tira,negative
tira,sadness
tirador,fear
tiranía,fear
tiranía,negative
tiranía,sadness
tiránico,anger
tiránico,disgust
tiránico,fear
tiránico,negative
tirano,anger
tirano,disgust
tirano,fear
tirano,negative
tirano,sadness
título,positive
título,trust
tizón,disgust
tizón,fear
tizón,negative
tocada,negative
tocado,negative
todopoderoso,positive
tolerancia,positive
tolerante,positive
tolerar,anger
tolerar,negative
tolerar,sadness
tomar represalias,anger
tomar represalias,negative
tontería,negative
tonto,negative
tonto,negative
tonto,disgust
tonto,negative
tonto,negative
tonto,joy
tonto,negative
topografía,positive
toque de difuntos,fear
toque de difuntos,negative
toque de difuntos,sadness
torbellino,fear
torbellino,fear
torbellino,negative
torcida,negative
torcida,negative
torcido,negative
torcido,negative
tormenta,anger
tormenta,negative
tormento,anger
tormento,fear
tormento,negative
tormento,sadness
tormentoso,fear
tormentoso,negative
tornada,fear
tornado,fear
torpe,disgust
torpe,negative
torpeda,anger
torpeda,negative
torpedo,anger
torpedo,negative
torpeza,disgust
torpeza,negative
torpeza,disgust
torpeza,negative
torpeza,sadness
torre,anger
torre,disgust
torre,negative
torre,positive
torrente,fear
tórrida,negative
tórrido,negative
tortazo,anger
tortazo,negative
tortuoso,negative
tortuoso,anger
tortuoso,disgust
tortuoso,negative
tortura,anger
tortura,anticipation
tortura,disgust
tortura,fear
tortura,negative
tortura,sadness
torunda,negative
tos,disgust
tos,negative
tos ferina,negative
tóxico,disgust
tóxico,negative
toxina,fear
toxina,negative
trabajada,negative
trabajada,sadness
trabajado,negative
trabajado,sadness
trabajando,positive
trabajo,positive
trabajo penoso,negative
trabajo preparatorio,positive
trabas,negative
tracto,fear
tradicional,positive
traducción,trust
tragedia,fear
tragedia,negative
tragedia,sadness
trágico,negative
trago,fear
trago,surprise
trago,disgust
trago,negative
traición,anger
traición,disgust
traición,negative
traición,sadness
traición,anger
traición,fear
traición,negative
traición,sadness
traición,surprise
traición,anger
traición,disgust
traición,fear
traición,negative
traición,surprise
traicionar,anger
traicionar,disgust
traicionar,negative
traicionar,sadness
traicionar,surprise
traicionero,anger
traicionero,disgust
traicionero,fear
traicionero,negative
traidor,anger
traidor,disgust
traidor,fear
traidor,negative
traidor,sadness
trampa,anger
trampa,disgust
trampa,fear
trampa,negative
trampa,sadness
trampa,surprise
trampa,fear
trampa,negative
trampas,negative
trance,negative
tranquilidad,joy
tranquilidad,positive
tranquilidad,trust
tranquilizar,positive
tranquilizar,trust
callada,positive
callada,sadness
callado,positive
callado,sadness
tranquila,joy
tranquila,positive
tranquilo,joy
tranquilo,positive
transacción,trust
transacciones,trust
transcripción,trust
transgresión,negative
transicional,anticipation
transmisión,trust
transpiración,disgust
trascendencia,anticipation
trascendencia,joy
trascendencia,positive
trascendencia,surprise
trascendencia,trust
trascendental,positive
traste,fear
traste,negative
trastornada,anger
trastornada,disgust
trastornada,fear
trastornada,negative
trastornada,anger
trastornada,negative
trastornada,sadness
trastornado,anger
trastornado,disgust
trastornado,fear
trastornado,negative
trastornado,anger
trastornado,negative
trastornado,sadness
trastorno,fear
trastorno,negative
tratar,anger
tratar,anticipation
tratar,disgust
tratar,fear
tratar,joy
tratar,negative
tratar,positive
tratar,sadness
tratar,surprise
tratar,trust
traumático,anger
traumático,fear
traumático,negative
traumático,sadness
travesura,negative
travieso,negative
tregua,joy
tregua,positive
tregua,trust
tremendamente,positive
tremendo,anger
tremendo,fear
tremendo,negative
trepador,negative
tribu,trust
tribulación,fear
tribulación,negative
tribulación,sadness
tribuna,trust
tribunal,anticipation
tribunal,disgust
tribunal,fear
tribunal,negative
tribunal,trust
tributo,positive
trigonometría,positive
trillar,anger
trillar,fear
trillar,negative
trillar,sadness
tripas,positive
triste,disgust
triste,fear
triste,negative
triste,sadness
triste,negative
triste,sadness
triste,anger
triste,fear
triste,negative
triste,sadness
triste,negative
triste,sadness
tristemente,negative
tristemente,sadness
tristemente,negative
tristemente,sadness
tristeza,negative
tristeza,sadness
tristeza,trust
triunfante,anticipation
